Iteration	Posterior	Likelihood	Prior	clock_host	phy_scale[1]	phy_scale[2]	switch_rate_0_to_2	switch_rate_2_to_0	switch_rates[1]	switch_rates[2]	switch_rates[3]	switch_rates[4]	switch_rates[5]	switch_rates[6]	switch_rates_pos[1]	switch_rates_pos[2]
1650	-1677.714	-1678.342	0.627946	0.02582554	1.41638	1.41638	0.02389593	0.9761041	1e-06	0.0238959	1e-06	1e-06	0.976104	1e-06	0.0238959	0.976104
1700	-1639.176	-1639.958	0.7825797	0.0243891	1.27611	1.27611	0.02689024	0.9731098	1e-06	0.0268902	1e-06	1e-06	0.97311	1e-06	0.0268902	0.97311
1750	-1576.863	-1576.853	-0.009881297	0.02623607	2.05011	2.05011	0.02182433	0.9781757	1e-06	0.0218243	1e-06	1e-06	0.978176	1e-06	0.0218243	0.978176
1800	-1691.875	-1692.311	0.4360036	0.02442626	1.62232	1.62232	0.02151797	0.978482	1e-06	0.021518	1e-06	1e-06	0.978482	1e-06	0.021518	0.978482
1850	-1566.054	-1566.183	0.1288294	0.02380383	1.93572	1.93572	0.02057929	0.9794207	1e-06	0.0205793	1e-06	1e-06	0.979421	1e-06	0.0205793	0.979421
1900	-1565.011	-1565.458	0.447226	0.02462869	1.60907	1.60907	0.01808759	0.9819124	1e-06	0.0180876	1e-06	1e-06	0.981912	1e-06	0.0180876	0.981912
1950	-1603.46	-1603.612	0.1528809	0.02376467	1.91206	1.91206	0.01546294	0.9845371	1e-06	0.0154629	1e-06	1e-06	0.984537	1e-06	0.0154629	0.984537
2000	-1712.53	-1712.936	0.4059825	0.02970138	1.59959	1.59959	0.01584933	0.9841507	1e-06	0.0158493	1e-06	1e-06	0.984151	1e-06	0.0158493	0.984151
2050	-1664.723	-1665.529	0.8052043	0.03214137	1.17597	1.17597	0.02137033	0.9786297	1e-06	0.0213703	1e-06	1e-06	0.97863	1e-06	0.0213703	0.97863
2100	-1529.522	-1530.782	1.259983	0.02524173	0.790185	0.790185	0.02629308	0.9737069	1e-06	0.0262931	1e-06	1e-06	0.973707	1e-06	0.0262931	0.973707
2150	-1671.642	-1672.393	0.7501483	0.02566686	1.29577	1.29577	0.02461747	0.9753825	1e-06	0.0246175	1e-06	1e-06	0.975383	1e-06	0.0246175	0.975383
2200	-1625.558	-1626.149	0.591386	0.02601617	1.45104	1.45104	0.02402675	0.9759733	1e-06	0.0240267	1e-06	1e-06	0.975973	1e-06	0.0240267	0.975973
2250	-1665.992	-1666.257	0.2649603	0.02460409	1.79158	1.79158	0.01925213	0.9807479	1e-06	0.0192521	1e-06	1e-06	0.980748	1e-06	0.0192521	0.980748
2300	-1600.594	-1600.832	0.2376752	0.02458138	1.8191	1.8191	0.01984008	0.9801599	1e-06	0.0198401	1e-06	1e-06	0.98016	1e-06	0.0198401	0.98016
2350	-1534.894	-1536.172	1.278887	0.0283181	0.740517	0.740517	0.01813093	0.9818691	1e-06	0.0181309	1e-06	1e-06	0.981869	1e-06	0.0181309	0.981869
2400	-1775.301	-1775.652	0.3502145	0.02921719	1.6602	1.6602	0.01892919	0.9810708	1e-06	0.0189292	1e-06	1e-06	0.981071	1e-06	0.0189292	0.981071
2450	-1549.766	-1550.799	1.03306	0.02704666	0.999058	0.999058	0.02162436	0.9783756	1e-06	0.0216244	1e-06	1e-06	0.978376	1e-06	0.0216244	0.978376
2500	-1677.078	-1677.134	0.05596753	0.02693182	1.9773	1.9773	0.0177628	0.9822372	1e-06	0.0177628	1e-06	1e-06	0.982237	1e-06	0.0177628	0.982237
2550	-1711.203	-1711.407	0.2042122	0.02603496	1.83802	1.83802	0.02445503	0.975545	1e-06	0.024455	1e-06	1e-06	0.975545	1e-06	0.024455	0.975545
2600	-1756.169	-1757.064	0.8946605	0.02910071	1.11692	1.11692	0.02578776	0.9742122	1e-06	0.0257878	1e-06	1e-06	0.974212	1e-06	0.0257878	0.974212
2650	-1495.559	-1496.132	0.5724354	0.02162058	1.51394	1.51394	0.02577769	0.9742223	1e-06	0.0257777	1e-06	1e-06	0.974222	1e-06	0.0257777	0.974222
2700	-1666.303	-1667.225	0.9225829	0.02897714	1.09023	1.09023	0.02784855	0.9721515	1e-06	0.0278485	1e-06	1e-06	0.972151	1e-06	0.0278485	0.972151
2750	-1354.989	-1355.611	0.6215522	0.02342941	1.44674	1.44674	0.02080451	0.9791955	1e-06	0.0208045	1e-06	1e-06	0.979195	1e-06	0.0208045	0.979195
2800	-1410.398	-1411.306	0.908231	0.02601471	1.13421	1.13421	0.01851947	0.9814805	1e-06	0.0185195	1e-06	1e-06	0.981481	1e-06	0.0185195	0.981481
2850	-1603.894	-1604.02	0.1260127	0.02745659	1.90201	1.90201	0.01565683	0.9843432	1e-06	0.0156568	1e-06	1e-06	0.984343	1e-06	0.0156568	0.984343
2900	-1439.641	-1440.545	0.9048537	0.02314331	1.1663	1.1663	0.01942581	0.9805742	1e-06	0.0194258	1e-06	1e-06	0.980574	1e-06	0.0194258	0.980574
2950	-1333.428	-1333.863	0.4351607	0.02671294	1.60029	1.60029	0.02250325	0.9774968	1e-06	0.0225032	1e-06	1e-06	0.977497	1e-06	0.0225032	0.977497
3000	-1346.376	-1346.842	0.4663441	0.02169935	1.61925	1.61925	0.01992265	0.9800773	1e-06	0.0199227	1e-06	1e-06	0.980077	1e-06	0.0199227	0.980077
3050	-1460.199	-1460.815	0.6151266	0.02537842	1.43367	1.43367	0.02428655	0.9757134	1e-06	0.0242866	1e-06	1e-06	0.975713	1e-06	0.0242866	0.975713
3100	-1348.002	-1348.235	0.2329857	0.02424941	1.82711	1.82711	0.01592514	0.9840749	1e-06	0.0159251	1e-06	1e-06	0.984075	1e-06	0.0159251	0.984075
