Iteration	Posterior	Likelihood	Prior	clock_host	phy_scale[1]	phy_scale[2]	switch_rate_0_to_2	switch_rate_2_to_0	switch_rates[1]	switch_rates[2]	switch_rates[3]	switch_rates[4]	switch_rates[5]	switch_rates[6]	switch_rates_pos[1]	switch_rates_pos[2]
2450	-3036.258	-3038.07	1.812159	0.03705228	0.119903	0.119903	0.03022993	0.9697701	1e-06	0.0302299	1e-06	1e-06	0.96977	1e-06	0.0302299	0.96977
2500	-3073.217	-3074.766	1.548711	0.0416192	0.337682	0.337682	0.03208695	0.967913	1e-06	0.032087	1e-06	1e-06	0.967913	1e-06	0.032087	0.967913
2550	-3012.609	-3013.463	0.8539285	0.03888434	1.05981	1.05981	0.02844768	0.9715523	1e-06	0.0284477	1e-06	1e-06	0.971552	1e-06	0.0284477	0.971552
2600	-2880.241	-2881.375	1.134276	0.04201515	0.748157	0.748157	0.02977862	0.9702214	1e-06	0.0297786	1e-06	1e-06	0.970221	1e-06	0.0297786	0.970221
2650	-2827.255	-2826.158	-1.097613	0.04110365	2.98916	2.98916	0.02857462	0.9714254	1e-06	0.0285746	1e-06	1e-06	0.971425	1e-06	0.0285746	0.971425
2700	-2595.05	-2596.471	1.421084	0.03680268	0.513475	0.513475	0.02794485	0.9720551	1e-06	0.0279449	1e-06	1e-06	0.972055	1e-06	0.0279449	0.972055
2750	-2514.212	-2514.339	0.1274357	0.03459391	1.82921	1.82921	0.01903134	0.9809687	1e-06	0.0190313	1e-06	1e-06	0.980969	1e-06	0.0190313	0.980969
2800	-2600.102	-2601.648	1.545655	0.03718797	0.385051	0.385051	0.02125722	0.9787428	1e-06	0.0212572	1e-06	1e-06	0.978743	1e-06	0.0212572	0.978743
2850	-2685.576	-2686.757	1.180373	0.03754808	0.746731	0.746731	0.02399742	0.9760026	1e-06	0.0239974	1e-06	1e-06	0.976003	1e-06	0.0239974	0.976003
2900	-2698.793	-2699.971	1.17839	0.04000541	0.724141	0.724141	0.0240762	0.9759238	1e-06	0.0240762	1e-06	1e-06	0.975924	1e-06	0.0240762	0.975924
2950	-2937.46	-2938.171	0.7111718	0.03939362	1.19748	1.19748	0.03167396	0.968326	1e-06	0.031674	1e-06	1e-06	0.968326	1e-06	0.031674	0.968326
3000	-2924.859	-2926.079	1.219418	0.03900879	0.693079	0.693079	0.02874803	0.971252	1e-06	0.028748	1e-06	1e-06	0.971252	1e-06	0.028748	0.971252
3050	-2824.064	-2825.785	1.720308	0.038289	0.199387	0.199387	0.02987792	0.9701221	1e-06	0.0298779	1e-06	1e-06	0.970122	1e-06	0.0298779	0.970122
3100	-2590.404	-2591.544	1.139559	0.03348378	0.828188	0.828188	0.02666631	0.9733337	1e-06	0.0266663	1e-06	1e-06	0.973334	1e-06	0.0266663	0.973334
3150	-2694.896	-2696.298	1.402187	0.04005247	0.499874	0.499874	0.02502466	0.9749753	1e-06	0.0250247	1e-06	1e-06	0.974975	1e-06	0.0250247	0.974975
3200	-2820.677	-2821.805	1.127672	0.03877233	0.787189	0.787189	0.03067548	0.9693245	1e-06	0.0306755	1e-06	1e-06	0.969325	1e-06	0.0306755	0.969325
3250	-2593.329	-2595.147	1.81826	0.03705519	0.113773	0.113773	0.02530883	0.9746912	1e-06	0.0253088	1e-06	1e-06	0.974691	1e-06	0.0253088	0.974691
3300	-2611.605	-2612.933	1.327704	0.03807619	0.594119	0.594119	0.02772492	0.9722751	1e-06	0.0277249	1e-06	1e-06	0.972275	1e-06	0.0277249	0.972275
3350	-2473.823	-2475.382	1.55879	0.03338244	0.40997	0.40997	0.0316664	0.9683336	1e-06	0.0316664	1e-06	1e-06	0.968334	1e-06	0.0316664	0.968334
3400	-2472.343	-2473.615	1.272205	0.03499277	0.680452	0.680452	0.02326351	0.9767365	1e-06	0.0232635	1e-06	1e-06	0.976736	1e-06	0.0232635	0.976736
3450	-2552.956	-2554.692	1.736193	0.03512958	0.215097	0.215097	0.03199586	0.9680041	1e-06	0.0319959	1e-06	1e-06	0.968004	1e-06	0.0319959	0.968004
3500	-2454.393	-2455.43	1.03678	0.0333571	0.932234	0.932234	0.0304846	0.9695154	1e-06	0.0304846	1e-06	1e-06	0.969515	1e-06	0.0304846	0.969515
3550	-2256.736	-2258.218	1.481845	0.03371452	0.483595	0.483595	0.02402515	0.9759749	1e-06	0.0240251	1e-06	1e-06	0.975975	1e-06	0.0240251	0.975975
3600	-2340.274	-2340.275	0.001612743	0.03093142	1.99166	1.99166	0.03223364	0.9677664	1e-06	0.0322336	1e-06	1e-06	0.967766	1e-06	0.0322336	0.967766
3650	-2380.041	-2380.709	0.6684192	0.03281564	1.30601	1.30601	0.03551741	0.9644826	1e-06	0.0355174	1e-06	1e-06	0.964483	1e-06	0.0355174	0.964483
3700	-2372.201	-2372.403	0.2020905	0.03164447	1.78405	1.78405	0.03234847	0.9676515	1e-06	0.0323485	1e-06	1e-06	0.967652	1e-06	0.0323485	0.967652
3750	-2206.17	-2206.501	0.3313951	0.03230885	1.6481	1.6481	0.03238062	0.9676194	1e-06	0.0323806	1e-06	1e-06	0.967619	1e-06	0.0323806	0.967619
3800	-2402.983	-2402.206	-0.7762505	0.03469986	2.73184	2.73184	0.03011969	0.9698803	1e-06	0.0301197	1e-06	1e-06	0.96988	1e-06	0.0301197	0.96988
3850	-2340.409	-2340.954	0.5450742	0.03116221	1.44589	1.44589	0.02709168	0.9729083	1e-06	0.0270917	1e-06	1e-06	0.972908	1e-06	0.0270917	0.972908
3900	-2342.612	-2342.812	0.1990154	0.03273549	1.77621	1.77621	0.02943985	0.9705601	1e-06	0.0294399	1e-06	1e-06	0.97056	1e-06	0.0294399	0.97056
3950	-2372.406	-2372.87	0.4643865	0.03439506	1.49425	1.49425	0.0315962	0.9684038	1e-06	0.0315962	1e-06	1e-06	0.968404	1e-06	0.0315962	0.968404
4000	-2055.792	-2056.518	0.7256438	0.03129298	1.26401	1.26401	0.03101821	0.9689818	1e-06	0.0310182	1e-06	1e-06	0.968982	1e-06	0.0310182	0.968982
4050	-2390.924	-2390.211	-0.712608	0.0319131	2.69606	2.69606	0.03878939	0.9612106	1e-06	0.0387894	1e-06	1e-06	0.961211	1e-06	0.0387894	0.961211
4100	-2293.099	-2292.227	-0.8727715	0.03170725	2.85828	2.85828	0.03116653	0.9688335	1e-06	0.0311665	1e-06	1e-06	0.968833	1e-06	0.0311665	0.968833
4150	-2537.305	-2539.151	1.84587	0.03494587	0.107256	0.107256	0.02841591	0.9715841	1e-06	0.0284159	1e-06	1e-06	0.971584	1e-06	0.0284159	0.971584
4200	-2106.778	-2107.832	1.053436	0.03005049	0.948644	0.948644	0.02779193	0.9722081	1e-06	0.0277919	1e-06	1e-06	0.972208	1e-06	0.0277919	0.972208
4250	-2093.605	-2093.742	0.1366314	0.03034364	1.86252	1.86252	0.02600717	0.9739928	1e-06	0.0260072	1e-06	1e-06	0.973993	1e-06	0.0260072	0.973993
4300	-2342.867	-2343.084	0.2166756	0.03763977	1.70951	1.70951	0.03004857	0.9699514	1e-06	0.0300486	1e-06	1e-06	0.969951	1e-06	0.0300486	0.969951
4350	-2176.66	-2175.807	-0.8537731	0.03012602	2.8551	2.8551	0.03093361	0.9690664	1e-06	0.0309336	1e-06	1e-06	0.969066	1e-06	0.0309336	0.969066
4400	-2083.087	-2083.708	0.6206434	0.03528033	1.32914	1.32914	0.02694835	0.9730516	1e-06	0.0269484	1e-06	1e-06	0.973052	1e-06	0.0269484	0.973052
4450	-2123.539	-2123.218	-0.3208991	0.0309992	2.31349	2.31349	0.03174452	0.9682555	1e-06	0.0317445	1e-06	1e-06	0.968255	1e-06	0.0317445	0.968255
4500	-2261.84	-2262.961	1.121021	0.0326429	0.855135	0.855135	0.03545444	0.9645456	1e-06	0.0354544	1e-06	1e-06	0.964546	1e-06	0.0354544	0.964546
4550	-2206.956	-2208.609	1.6531	0.03066626	0.342822	0.342822	0.03663065	0.9633694	1e-06	0.0366306	1e-06	1e-06	0.963369	1e-06	0.0366306	0.963369
4600	-2149.062	-2150.981	1.919416	0.03086363	0.0745323	0.0745323	0.03143754	0.9685625	1e-06	0.0314375	1e-06	1e-06	0.968562	1e-06	0.0314375	0.968562
4650	-2065.891	-2066.668	0.7771295	0.03236868	1.20177	1.20177	0.02373876	0.9762612	1e-06	0.0237388	1e-06	1e-06	0.976261	1e-06	0.0237388	0.976261
4700	-2428.825	-2429.762	0.9375436	0.03067792	1.05826	1.05826	0.04323882	0.9567612	1e-06	0.0432388	1e-06	1e-06	0.956761	1e-06	0.0432388	0.956761
4750	-2285.475	-2286.293	0.8179779	0.03362391	1.14837	1.14837	0.02720323	0.9727968	1e-06	0.0272032	1e-06	1e-06	0.972797	1e-06	0.0272032	0.972797
4800	-1989.142	-1987.862	-1.280384	0.02670154	3.31595	3.31595	0.03314935	0.9668507	1e-06	0.0331493	1e-06	1e-06	0.966851	1e-06	0.0331493	0.966851
4850	-2012.317	-2010.978	-1.33889	0.02773628	3.36411	3.36411	0.03276914	0.9672309	1e-06	0.0327691	1e-06	1e-06	0.967231	1e-06	0.0327691	0.967231
4900	-1949.406	-1948.432	-0.9741583	0.02781344	2.99861	2.99861	0.03009196	0.969908	1e-06	0.030092	1e-06	1e-06	0.969908	1e-06	0.030092	0.969908
4950	-2069.378	-2071.244	1.866438	0.03097509	0.126397	0.126397	0.02538981	0.9746102	1e-06	0.0253898	1e-06	1e-06	0.97461	1e-06	0.0253898	0.97461
5000	-1853.76	-1854.766	1.005658	0.02767759	1.02015	1.02015	0.0280414	0.9719586	1e-06	0.0280414	1e-06	1e-06	0.971959	1e-06	0.0280414	0.971959
5050	-2047.928	-2047.866	-0.06147529	0.03107632	2.0533	2.0533	0.02540722	0.9745928	1e-06	0.0254072	1e-06	1e-06	0.974593	1e-06	0.0254072	0.974593
5100	-1987.858	-1987.931	0.07334916	0.03118783	1.91736	1.91736	0.02971457	0.9702854	1e-06	0.0297146	1e-06	1e-06	0.970285	1e-06	0.0297146	0.970285
5150	-1999.142	-2000.21	1.06861	0.03080648	0.92591	0.92591	0.02422414	0.9757759	1e-06	0.0242241	1e-06	1e-06	0.975776	1e-06	0.0242241	0.975776
5200	-2241.486	-2241.502	0.01652964	0.02827121	2.00334	2.00334	0.03368139	0.9663186	1e-06	0.0336814	1e-06	1e-06	0.966319	1e-06	0.0336814	0.966319
5250	-2129.863	-2130.608	0.7446797	0.02919859	1.26592	1.26592	0.02947925	0.9705208	1e-06	0.0294792	1e-06	1e-06	0.970521	1e-06	0.0294792	0.970521
5300	-2212.081	-2213.821	1.74077	0.02771815	0.284634	0.284634	0.03305225	0.9669478	1e-06	0.0330522	1e-06	1e-06	0.966948	1e-06	0.0330522	0.966948
5350	-2029.815	-2029.207	-0.6077261	0.02668398	2.64347	2.64347	0.0315472	0.9684528	1e-06	0.0315472	1e-06	1e-06	0.968453	1e-06	0.0315472	0.968453
5400	-2050.652	-2052.293	1.641422	0.02795226	0.38164	0.38164	0.03474018	0.9652598	1e-06	0.0347402	1e-06	1e-06	0.96526	1e-06	0.0347402	0.96526
5450	-2178.344	-2178.702	0.3583314	0.02778238	1.66643	1.66643	0.03203409	0.9679659	1e-06	0.0320341	1e-06	1e-06	0.967966	1e-06	0.0320341	0.967966
5500	-2000.363	-1999.673	-0.6899504	0.03134533	2.67908	2.67908	0.02710806	0.9728919	1e-06	0.0271081	1e-06	1e-06	0.972892	1e-06	0.0271081	0.972892
5550	-2119.461	-2118.406	-1.055446	0.03113264	3.04671	3.04671	0.03027977	0.9697202	1e-06	0.0302798	1e-06	1e-06	0.96972	1e-06	0.0302798	0.96972
5600	-1838.856	-1839.684	0.8288726	0.02673721	1.20634	1.20634	0.02628029	0.9737197	1e-06	0.0262803	1e-06	1e-06	0.97372	1e-06	0.0262803	0.97372
5650	-2042.134	-2042.278	0.1441096	0.02619687	1.89651	1.89651	0.03037393	0.9696261	1e-06	0.0303739	1e-06	1e-06	0.969626	1e-06	0.0303739	0.969626
5700	-2149.615	-2150.701	1.085944	0.03200186	0.896622	0.896622	0.02446706	0.9755329	1e-06	0.0244671	1e-06	1e-06	0.975533	1e-06	0.0244671	0.975533
5750	-2056.565	-2056.174	-0.3908867	0.03192516	2.37422	2.37422	0.02959815	0.9704018	1e-06	0.0295982	1e-06	1e-06	0.970402	1e-06	0.0295982	0.970402
5800	-1862.049	-1862.276	0.2269745	0.02810586	1.79455	1.79455	0.03224447	0.9677555	1e-06	0.0322445	1e-06	1e-06	0.967756	1e-06	0.0322445	0.967756
5850	-1921.615	-1923.344	1.728176	0.02742778	0.300131	0.300131	0.03052967	0.9694703	1e-06	0.0305297	1e-06	1e-06	0.96947	1e-06	0.0305297	0.96947
5900	-2172.185	-2174.003	1.818847	0.031257	0.171168	0.171168	0.03260736	0.9673926	1e-06	0.0326074	1e-06	1e-06	0.967393	1e-06	0.0326074	0.967393
5950	-1990.064	-1991.642	1.577476	0.02595009	0.465608	0.465608	0.02787841	0.9721216	1e-06	0.0278784	1e-06	1e-06	0.972122	1e-06	0.0278784	0.972122
6000	-2142.095	-2143.489	1.394456	0.03053833	0.602746	0.602746	0.02656564	0.9734344	1e-06	0.0265656	1e-06	1e-06	0.973434	1e-06	0.0265656	0.973434
6050	-1872.097	-1872.273	0.1760518	0.02603763	1.86616	1.86616	0.02740592	0.9725941	1e-06	0.0274059	1e-06	1e-06	0.972594	1e-06	0.0274059	0.972594
6100	-2080.829	-2081.673	0.8445271	0.0300577	1.15748	1.15748	0.02979213	0.9702079	1e-06	0.0297921	1e-06	1e-06	0.970208	1e-06	0.0297921	0.970208
6150	-2045.364	-2043.175	-2.188765	0.03494006	4.14195	4.14195	0.02240194	0.9775981	1e-06	0.0224019	1e-06	1e-06	0.977598	1e-06	0.0224019	0.977598
6200	-2164.49	-2163.058	-1.431357	0.02927768	3.44116	3.44116	0.03021356	0.9697864	1e-06	0.0302136	1e-06	1e-06	0.969786	1e-06	0.0302136	0.969786
6250	-2134.599	-2133.297	-1.302391	0.0323902	3.28107	3.28107	0.03063552	0.9693645	1e-06	0.0306355	1e-06	1e-06	0.969364	1e-06	0.0306355	0.969364
6300	-2150.162	-2149.57	-0.5918005	0.02911276	2.60326	2.60326	0.04003061	0.9599694	1e-06	0.0400306	1e-06	1e-06	0.959969	1e-06	0.0400306	0.959969
6350	-2243.805	-2242.76	-1.045267	0.03202216	3.02763	3.02763	0.03265901	0.967341	1e-06	0.032659	1e-06	1e-06	0.967341	1e-06	0.032659	0.967341
6400	-1994.132	-1994.659	0.526904	0.03004851	1.4752	1.4752	0.03049894	0.9695011	1e-06	0.0304989	1e-06	1e-06	0.969501	1e-06	0.0304989	0.969501
6450	-1958.933	-1958.146	-0.7874408	0.0278104	2.81192	2.81192	0.03152416	0.9684758	1e-06	0.0315242	1e-06	1e-06	0.968476	1e-06	0.0315242	0.968476
6500	-2039.039	-2038.827	-0.2116196	0.03057203	2.20848	2.20848	0.02617292	0.9738271	1e-06	0.0261729	1e-06	1e-06	0.973827	1e-06	0.0261729	0.973827
6550	-2023.959	-2022.378	-1.581166	0.0323107	3.56064	3.56064	0.0320807	0.9679193	1e-06	0.0320807	1e-06	1e-06	0.967919	1e-06	0.0320807	0.967919
6600	-1829.866	-1831.3	1.433433	0.02622223	0.60693	0.60693	0.03158162	0.9684184	1e-06	0.0315816	1e-06	1e-06	0.968418	1e-06	0.0315816	0.968418
6650	-1809.761	-1811.291	1.529981	0.02847206	0.487884	0.487884	0.02464316	0.9753568	1e-06	0.0246432	1e-06	1e-06	0.975357	1e-06	0.0246432	0.975357
6700	-1929.433	-1930.932	1.49887	0.03104675	0.493247	0.493247	0.02552158	0.9744784	1e-06	0.0255216	1e-06	1e-06	0.974478	1e-06	0.0255216	0.974478
6750	-1852.374	-1851.724	-0.6498909	0.02613346	2.69114	2.69114	0.0253942	0.9746058	1e-06	0.0253942	1e-06	1e-06	0.974606	1e-06	0.0253942	0.974606
6800	-1820.257	-1817.819	-2.438328	0.02833954	4.45752	4.45752	0.02716797	0.972832	1e-06	0.027168	1e-06	1e-06	0.972832	1e-06	0.027168	0.972832
6850	-1962.554	-1960.551	-2.002888	0.03027519	4.00272	4.00272	0.02626243	0.9737376	1e-06	0.0262624	1e-06	1e-06	0.973738	1e-06	0.0262624	0.973738
6900	-1814.47	-1813.224	-1.245621	0.02509333	3.29727	3.29727	0.03093905	0.9690609	1e-06	0.0309391	1e-06	1e-06	0.969061	1e-06	0.0309391	0.969061
6950	-1913.924	-1915.456	1.531788	0.02882889	0.482508	0.482508	0.02204343	0.9779566	1e-06	0.0220434	1e-06	1e-06	0.977957	1e-06	0.0220434	0.977957
7000	-1827.954	-1828.764	0.8096458	0.02454934	1.24745	1.24745	0.03072391	0.9692761	1e-06	0.0307239	1e-06	1e-06	0.969276	1e-06	0.0307239	0.969276
7050	-1903.923	-1903.36	-0.5632142	0.02622563	2.60354	2.60354	0.02716065	0.9728394	1e-06	0.0271606	1e-06	1e-06	0.972839	1e-06	0.0271606	0.972839
7100	-1826.228	-1826.204	-0.02445477	0.02839194	2.04312	2.04312	0.02700973	0.9729903	1e-06	0.0270097	1e-06	1e-06	0.97299	1e-06	0.0270097	0.97299
7150	-1769.901	-1767.865	-2.035346	0.02692111	4.06872	4.06872	0.02739021	0.9726098	1e-06	0.0273902	1e-06	1e-06	0.97261	1e-06	0.0273902	0.97261
7200	-1764.122	-1763.027	-1.095098	0.02889008	3.10878	3.10878	0.02625627	0.9737437	1e-06	0.0262563	1e-06	1e-06	0.973744	1e-06	0.0262563	0.973744
7250	-1605.84	-1605.998	0.1578907	0.02207311	1.92396	1.92396	0.03105455	0.9689455	1e-06	0.0310545	1e-06	1e-06	0.968945	1e-06	0.0310545	0.968945
7300	-1706.241	-1705.607	-0.634308	0.02467048	2.69019	2.69019	0.02938284	0.9706172	1e-06	0.0293828	1e-06	1e-06	0.970617	1e-06	0.0293828	0.970617
7350	-1671.776	-1672.064	0.2879512	0.02278951	1.78674	1.78674	0.03277475	0.9672252	1e-06	0.0327748	1e-06	1e-06	0.967225	1e-06	0.0327748	0.967225
7400	-1837.637	-1836.377	-1.260174	0.02737103	3.28905	3.28905	0.03319955	0.9668004	1e-06	0.0331996	1e-06	1e-06	0.9668	1e-06	0.0331996	0.9668
7450	-1788.034	-1788.623	0.5890054	0.02431322	1.47045	1.47045	0.03133618	0.9686638	1e-06	0.0313362	1e-06	1e-06	0.968664	1e-06	0.0313362	0.968664
7500	-1792.708	-1793.746	1.037884	0.02163492	1.04835	1.04835	0.0275277	0.9724723	1e-06	0.0275277	1e-06	1e-06	0.972472	1e-06	0.0275277	0.972472
