Iteration	Posterior	Likelihood	Prior	clock_host	phy_scale[1]	phy_scale[2]	switch_rate_0_to_2	switch_rate_2_to_0	switch_rates[1]	switch_rates[2]	switch_rates[3]	switch_rates[4]	switch_rates[5]	switch_rates[6]	switch_rates_pos[1]	switch_rates_pos[2]
1250	-5060.771	-5061.791	1.020036	0.05848011	0.697748	0.697748	0.04655885	0.9534412	1e-06	0.0465588	1e-06	1e-06	0.953441	1e-06	0.0465588	0.953441
1300	-5049.267	-5049.926	0.6583395	0.05662418	1.078	1.078	0.04397273	0.9560273	1e-06	0.0439727	1e-06	1e-06	0.956027	1e-06	0.0439727	0.956027
1350	-4903.701	-4904.816	1.114495	0.05820894	0.606001	0.606001	0.04129656	0.9587034	1e-06	0.0412966	1e-06	1e-06	0.958703	1e-06	0.0412966	0.958703
1400	-4467.482	-4468.313	0.8308222	0.05500155	0.921747	0.921747	0.03711598	0.962884	1e-06	0.037116	1e-06	1e-06	0.962884	1e-06	0.037116	0.962884
1450	-4570.475	-4571.66	1.184592	0.05403206	0.577673	0.577673	0.03396669	0.9660333	1e-06	0.0339667	1e-06	1e-06	0.966033	1e-06	0.0339667	0.966033
1500	-4467.109	-4468.536	1.426934	0.04960452	0.379606	0.379606	0.04526256	0.9547374	1e-06	0.0452626	1e-06	1e-06	0.954737	1e-06	0.0452626	0.954737
1550	-4403.018	-4403.976	0.9585106	0.05289256	0.815149	0.815149	0.03674849	0.9632515	1e-06	0.0367485	1e-06	1e-06	0.963252	1e-06	0.0367485	0.963252
1600	-4487.371	-4488.439	1.068171	0.05174604	0.716953	0.716953	0.04021691	0.9597831	1e-06	0.0402169	1e-06	1e-06	0.959783	1e-06	0.0402169	0.959783
1650	-4065.116	-4066.266	1.149799	0.04580201	0.694766	0.694766	0.03673411	0.9632659	1e-06	0.0367341	1e-06	1e-06	0.963266	1e-06	0.0367341	0.963266
1700	-4174.347	-4174.86	0.512859	0.04890443	1.30068	1.30068	0.03837162	0.9616284	1e-06	0.0383716	1e-06	1e-06	0.961628	1e-06	0.0383716	0.961628
1750	-3915.797	-3916.382	0.5848543	0.04841907	1.23354	1.23354	0.03242592	0.9675741	1e-06	0.0324259	1e-06	1e-06	0.967574	1e-06	0.0324259	0.967574
1800	-3516.621	-3518.107	1.486702	0.04318764	0.384007	0.384007	0.03779624	0.9622038	1e-06	0.0377962	1e-06	1e-06	0.962204	1e-06	0.0377962	0.962204
1850	-3720.366	-3721.108	0.7422263	0.05064288	1.05393	1.05393	0.02941837	0.9705816	1e-06	0.0294184	1e-06	1e-06	0.970582	1e-06	0.0294184	0.970582
1900	-3703.705	-3704.286	0.5812329	0.04979462	1.22341	1.22341	0.02964054	0.9703595	1e-06	0.0296405	1e-06	1e-06	0.970359	1e-06	0.0296405	0.970359
1950	-3565.39	-3565.873	0.4831225	0.0430606	1.38886	1.38886	0.02962453	0.9703755	1e-06	0.0296245	1e-06	1e-06	0.970375	1e-06	0.0296245	0.970375
2000	-3552.903	-3553.699	0.7957709	0.04257073	1.08111	1.08111	0.03547695	0.964523	1e-06	0.035477	1e-06	1e-06	0.964523	1e-06	0.035477	0.964523
2050	-3417.68	-3419.219	1.5395	0.04504734	0.312612	0.312612	0.02667299	0.973327	1e-06	0.026673	1e-06	1e-06	0.973327	1e-06	0.026673	0.973327
2100	-3431.102	-3432.466	1.363899	0.03995125	0.539174	0.539174	0.02827084	0.9717292	1e-06	0.0282708	1e-06	1e-06	0.971729	1e-06	0.0282708	0.971729
2150	-3319.182	-3320.679	1.49645	0.04155232	0.390612	0.390612	0.02818908	0.9718109	1e-06	0.0281891	1e-06	1e-06	0.971811	1e-06	0.0281891	0.971811
2200	-3565.711	-3566.921	1.209658	0.04213596	0.671568	0.671568	0.03200984	0.9679902	1e-06	0.0320098	1e-06	1e-06	0.96799	1e-06	0.0320098	0.96799
2250	-3576.884	-3578.373	1.488564	0.04266454	0.387376	0.387376	0.02662657	0.9733734	1e-06	0.0266266	1e-06	1e-06	0.973373	1e-06	0.0266266	0.973373
2300	-3443.434	-3443.99	0.5558073	0.04078333	1.33894	1.33894	0.02834397	0.971656	1e-06	0.028344	1e-06	1e-06	0.971656	1e-06	0.028344	0.971656
2350	-3384.45	-3385.418	0.9672783	0.04514853	0.883822	0.883822	0.02265099	0.977349	1e-06	0.022651	1e-06	1e-06	0.977349	1e-06	0.022651	0.977349
2400	-3346.297	-3347.1	0.8030472	0.04040425	1.0955	1.0955	0.02576186	0.9742381	1e-06	0.0257619	1e-06	1e-06	0.974238	1e-06	0.0257619	0.974238
2450	-3150.111	-3151.728	1.616726	0.04102044	0.275654	0.275654	0.0244469	0.9755531	1e-06	0.0244469	1e-06	1e-06	0.975553	1e-06	0.0244469	0.975553
2500	-3271.525	-3272.459	0.9342178	0.04002015	0.968166	0.968166	0.02701232	0.9729877	1e-06	0.0270123	1e-06	1e-06	0.972988	1e-06	0.0270123	0.972988
2550	-3087.757	-3088.719	0.9618758	0.03692933	0.971416	0.971416	0.02378089	0.9762191	1e-06	0.0237809	1e-06	1e-06	0.976219	1e-06	0.0237809	0.976219
2600	-3201.007	-3202.329	1.322464	0.04319322	0.548189	0.548189	0.02268133	0.9773187	1e-06	0.0226813	1e-06	1e-06	0.977319	1e-06	0.0226813	0.977319
2650	-3192.512	-3193.632	1.120262	0.03712401	0.811083	0.811083	0.02860929	0.9713907	1e-06	0.0286093	1e-06	1e-06	0.971391	1e-06	0.0286093	0.971391
2700	-3159.955	-3161.138	1.183001	0.03791004	0.740484	0.740484	0.0258311	0.9741689	1e-06	0.0258311	1e-06	1e-06	0.974169	1e-06	0.0258311	0.974169
2750	-3360.826	-3361.605	0.7785874	0.04063363	1.11766	1.11766	0.02737013	0.9726299	1e-06	0.0273701	1e-06	1e-06	0.97263	1e-06	0.0273701	0.97263
2800	-3128.328	-3129.424	1.096299	0.03805437	0.825742	0.825742	0.02457981	0.9754202	1e-06	0.0245798	1e-06	1e-06	0.97542	1e-06	0.0245798	0.97542
2850	-3090.115	-3091.061	0.9457668	0.03823883	0.97443	0.97443	0.02669657	0.9733034	1e-06	0.0266966	1e-06	1e-06	0.973303	1e-06	0.0266966	0.973303
2900	-2938.296	-2938.891	0.5953152	0.04082779	1.29899	1.29899	0.0197445	0.9802555	1e-06	0.0197445	1e-06	1e-06	0.980256	1e-06	0.0197445	0.980256
2950	-2935.732	-2936.873	1.14171	0.03822603	0.778615	0.778615	0.0262065	0.9737935	1e-06	0.0262065	1e-06	1e-06	0.973794	1e-06	0.0262065	0.973794
3000	-2960.411	-2961.613	1.202453	0.03788586	0.721273	0.721273	0.02792711	0.9720729	1e-06	0.0279271	1e-06	1e-06	0.972073	1e-06	0.0279271	0.972073
3050	-3102.505	-3102.794	0.2892477	0.04415223	1.57182	1.57182	0.02245391	0.9775461	1e-06	0.0224539	1e-06	1e-06	0.977546	1e-06	0.0224539	0.977546
3100	-3041.428	-3041.982	0.5544241	0.04120856	1.33608	1.33608	0.02315404	0.976846	1e-06	0.023154	1e-06	1e-06	0.976846	1e-06	0.023154	0.976846
3150	-2946.985	-2947.769	0.7835076	0.03895945	1.12948	1.12948	0.02098676	0.9790132	1e-06	0.0209868	1e-06	1e-06	0.979013	1e-06	0.0209868	0.979013
3200	-3025.467	-3026.151	0.6837091	0.04184256	1.20045	1.20045	0.02262179	0.9773782	1e-06	0.0226218	1e-06	1e-06	0.977378	1e-06	0.0226218	0.977378
3250	-3132.513	-3132.714	0.20024	0.0389591	1.71275	1.71275	0.01976179	0.9802382	1e-06	0.0197618	1e-06	1e-06	0.980238	1e-06	0.0197618	0.980238
3300	-3259.494	-3260.722	1.227758	0.04218792	0.652948	0.652948	0.02394619	0.9760538	1e-06	0.0239462	1e-06	1e-06	0.976054	1e-06	0.0239462	0.976054
3350	-3117.731	-3118.569	0.837827	0.04256386	1.03912	1.03912	0.02266838	0.9773316	1e-06	0.0226684	1e-06	1e-06	0.977332	1e-06	0.0226684	0.977332
3400	-3285.959	-3287.661	1.7014	0.04136871	0.187498	0.187498	0.029343	0.970657	1e-06	0.029343	1e-06	1e-06	0.970657	1e-06	0.029343	0.970657
3450	-3342.793	-3343.612	0.8187625	0.04345464	1.04928	1.04928	0.02688902	0.973111	1e-06	0.026889	1e-06	1e-06	0.973111	1e-06	0.026889	0.973111
3500	-3251.074	-3251.972	0.8976345	0.03964079	1.00854	1.00854	0.0250354	0.9749646	1e-06	0.0250354	1e-06	1e-06	0.974965	1e-06	0.0250354	0.974965
3550	-3023.433	-3024.277	0.8441413	0.03830976	1.07535	1.07535	0.02445238	0.9755476	1e-06	0.0244524	1e-06	1e-06	0.975548	1e-06	0.0244524	0.975548
3600	-3160.915	-3161.423	0.508347	0.03907356	1.4035	1.4035	0.0249344	0.9750656	1e-06	0.0249344	1e-06	1e-06	0.975066	1e-06	0.0249344	0.975066
3650	-3144.597	-3145.678	1.081389	0.04406932	0.780503	0.780503	0.02369458	0.9763054	1e-06	0.0236946	1e-06	1e-06	0.976305	1e-06	0.0236946	0.976305
3700	-3089.233	-3090.369	1.136334	0.03725225	0.793728	0.793728	0.02612781	0.9738722	1e-06	0.0261278	1e-06	1e-06	0.973872	1e-06	0.0261278	0.973872
3750	-3320.465	-3320.89	0.4251874	0.04151761	1.46222	1.46222	0.02963161	0.9703684	1e-06	0.0296316	1e-06	1e-06	0.970368	1e-06	0.0296316	0.970368
3800	-3382.157	-3382.335	0.1788415	0.04101463	1.7136	1.7136	0.02756815	0.9724319	1e-06	0.0275681	1e-06	1e-06	0.972432	1e-06	0.0275681	0.972432
3850	-3260.355	-3261.403	1.048084	0.04403254	0.814176	0.814176	0.0292662	0.9707338	1e-06	0.0292662	1e-06	1e-06	0.970734	1e-06	0.0292662	0.970734
3900	-3397.511	-3398.344	0.8330844	0.03810988	1.0884	1.0884	0.03387005	0.9661299	1e-06	0.0338701	1e-06	1e-06	0.96613	1e-06	0.0338701	0.96613
3950	-3298.401	-3299.003	0.601507	0.04264305	1.27465	1.27465	0.0273224	0.9726776	1e-06	0.0273224	1e-06	1e-06	0.972678	1e-06	0.0273224	0.972678
4000	-3162.306	-3162.96	0.6536584	0.03892193	1.25971	1.25971	0.03292966	0.9670703	1e-06	0.0329297	1e-06	1e-06	0.96707	1e-06	0.0329297	0.96707
4050	-3209.325	-3209.958	0.6330715	0.03813945	1.28812	1.28812	0.03160811	0.9683919	1e-06	0.0316081	1e-06	1e-06	0.968392	1e-06	0.0316081	0.968392
4100	-3148.251	-3148.781	0.530647	0.04124054	1.35953	1.35953	0.02674925	0.9732507	1e-06	0.0267493	1e-06	1e-06	0.973251	1e-06	0.0267493	0.973251
4150	-3105.594	-3106.02	0.4267167	0.04091528	1.46672	1.46672	0.02612328	0.9738767	1e-06	0.0261233	1e-06	1e-06	0.973877	1e-06	0.0261233	0.973877
4200	-3131.447	-3131.72	0.2728391	0.04257585	1.60399	1.60399	0.02883306	0.9711669	1e-06	0.0288331	1e-06	1e-06	0.971167	1e-06	0.0288331	0.971167
4250	-3031.828	-3032.535	0.7071789	0.04171188	1.17829	1.17829	0.02587977	0.9741202	1e-06	0.0258798	1e-06	1e-06	0.97412	1e-06	0.0258798	0.97412
4300	-3006.172	-3007.145	0.9728941	0.04169924	0.912699	0.912699	0.02564524	0.9743548	1e-06	0.0256452	1e-06	1e-06	0.974355	1e-06	0.0256452	0.974355
4350	-3090.571	-3091.599	1.02841	0.03554926	0.918683	0.918683	0.03238667	0.9676133	1e-06	0.0323867	1e-06	1e-06	0.967613	1e-06	0.0323867	0.967613
4400	-2940.935	-2941.693	0.7583416	0.03747155	1.16953	1.16953	0.02928906	0.9707109	1e-06	0.0292891	1e-06	1e-06	0.970711	1e-06	0.0292891	0.970711
4450	-2739.703	-2740.129	0.4255844	0.03480135	1.52899	1.52899	0.02308869	0.9769113	1e-06	0.0230887	1e-06	1e-06	0.976911	1e-06	0.0230887	0.976911
4500	-2940.959	-2941.884	0.9250992	0.04091509	0.968335	0.968335	0.02915413	0.9708459	1e-06	0.0291541	1e-06	1e-06	0.970846	1e-06	0.0291541	0.970846
4550	-2853.836	-2854.691	0.8544299	0.03935874	1.05457	1.05457	0.03018113	0.9698189	1e-06	0.0301811	1e-06	1e-06	0.969819	1e-06	0.0301811	0.969819
4600	-2734.424	-2735.068	0.6439933	0.0359541	1.29905	1.29905	0.02436709	0.9756329	1e-06	0.0243671	1e-06	1e-06	0.975633	1e-06	0.0243671	0.975633
4650	-2729.941	-2730.253	0.3124089	0.03389966	1.65118	1.65118	0.03050147	0.9694985	1e-06	0.0305015	1e-06	1e-06	0.969499	1e-06	0.0305015	0.969499
4700	-2697.948	-2698.4	0.4514787	0.03633232	1.48778	1.48778	0.02241525	0.9775848	1e-06	0.0224152	1e-06	1e-06	0.977585	1e-06	0.0224152	0.977585
4750	-2638.263	-2638.624	0.3603271	0.03755708	1.56669	1.56669	0.02529245	0.9747075	1e-06	0.0252925	1e-06	1e-06	0.974708	1e-06	0.0252925	0.974708
4800	-2474.025	-2474.598	0.5730385	0.03683979	1.36115	1.36115	0.0222277	0.9777723	1e-06	0.0222277	1e-06	1e-06	0.977772	1e-06	0.0222277	0.977772
4850	-2387.51	-2388.399	0.888599	0.03353177	1.07867	1.07867	0.02145865	0.9785414	1e-06	0.0214586	1e-06	1e-06	0.978541	1e-06	0.0214586	0.978541
4900	-2547.767	-2549.029	1.261942	0.03573081	0.683335	0.683335	0.02606085	0.9739392	1e-06	0.0260608	1e-06	1e-06	0.973939	1e-06	0.0260608	0.973939
4950	-2433.056	-2434.063	1.007277	0.03398073	0.955501	0.955501	0.02367341	0.9763266	1e-06	0.0236734	1e-06	1e-06	0.976327	1e-06	0.0236734	0.976327
5000	-2315.951	-2317.223	1.271153	0.03161194	0.715313	0.715313	0.02359534	0.9764047	1e-06	0.0235953	1e-06	1e-06	0.976405	1e-06	0.0235953	0.976405
5050	-2452.115	-2453.373	1.258516	0.03587556	0.685314	0.685314	0.02055706	0.9794429	1e-06	0.0205571	1e-06	1e-06	0.979443	1e-06	0.0205571	0.979443
5100	-2479.996	-2480.548	0.5517732	0.03639032	1.38691	1.38691	0.02419721	0.9758028	1e-06	0.0241972	1e-06	1e-06	0.975803	1e-06	0.0241972	0.975803
5150	-2371.853	-2372.707	0.8541642	0.03375181	1.1109	1.1109	0.02292265	0.9770774	1e-06	0.0229226	1e-06	1e-06	0.977077	1e-06	0.0229226	0.977077
5200	-2297.098	-2298.637	1.539143	0.03305052	0.432937	0.432937	0.0229454	0.9770546	1e-06	0.0229454	1e-06	1e-06	0.977055	1e-06	0.0229454	0.977055
5250	-2307.214	-2308.939	1.725657	0.03417208	0.235207	0.235207	0.02783357	0.9721664	1e-06	0.0278336	1e-06	1e-06	0.972166	1e-06	0.0278336	0.972166
5300	-2509.067	-2510.011	0.9441849	0.0368575	0.989825	0.989825	0.02821606	0.9717839	1e-06	0.0282161	1e-06	1e-06	0.971784	1e-06	0.0282161	0.971784
5350	-2286.082	-2287.461	1.37957	0.03315811	0.591433	0.591433	0.02268288	0.9773171	1e-06	0.0226829	1e-06	1e-06	0.977317	1e-06	0.0226829	0.977317
5400	-2346.217	-2346.951	0.7344268	0.0376991	1.19117	1.19117	0.02097875	0.9790213	1e-06	0.0209787	1e-06	1e-06	0.979021	1e-06	0.0209787	0.979021
5450	-2345.629	-2346.119	0.4894617	0.03694617	1.44366	1.44366	0.02172425	0.9782757	1e-06	0.0217243	1e-06	1e-06	0.978276	1e-06	0.0217243	0.978276
5500	-2462.507	-2463.752	1.244651	0.03487241	0.70921	0.70921	0.02380655	0.9761934	1e-06	0.0238066	1e-06	1e-06	0.976193	1e-06	0.0238066	0.976193
5550	-2370.628	-2371.387	0.759693	0.03500098	1.19288	1.19288	0.0251829	0.9748171	1e-06	0.0251829	1e-06	1e-06	0.974817	1e-06	0.0251829	0.974817
5600	-2483.072	-2483.833	0.7607087	0.03702557	1.17162	1.17162	0.02137069	0.9786293	1e-06	0.0213707	1e-06	1e-06	0.978629	1e-06	0.0213707	0.978629
5650	-2357.5	-2358.939	1.438958	0.03119256	0.551702	0.551702	0.02870321	0.9712968	1e-06	0.0287032	1e-06	1e-06	0.971297	1e-06	0.0287032	0.971297
5700	-2502.612	-2503.116	0.5038491	0.03466182	1.45212	1.45212	0.02613365	0.9738663	1e-06	0.0261337	1e-06	1e-06	0.973866	1e-06	0.0261337	0.973866
5750	-2424.21	-2424.659	0.4494439	0.03440358	1.50911	1.50911	0.02607718	0.9739228	1e-06	0.0260772	1e-06	1e-06	0.973923	1e-06	0.0260772	0.973923
5800	-2612.31	-2612.695	0.3849744	0.04020019	1.51561	1.51561	0.02319977	0.9768002	1e-06	0.0231998	1e-06	1e-06	0.9768	1e-06	0.0231998	0.9768
5850	-2243.93	-2244.962	1.031339	0.03397801	0.931466	0.931466	0.02316792	0.9768321	1e-06	0.0231679	1e-06	1e-06	0.976832	1e-06	0.0231679	0.976832
5900	-2162.311	-2163.255	0.9433256	0.03269496	1.03231	1.03231	0.02128196	0.978718	1e-06	0.021282	1e-06	1e-06	0.978718	1e-06	0.021282	0.978718
5950	-2280.616	-2281.498	0.8820577	0.03105086	1.11002	1.11002	0.02341388	0.9765861	1e-06	0.0234139	1e-06	1e-06	0.976586	1e-06	0.0234139	0.976586
6000	-2365.368	-2366.184	0.8151212	0.03534649	1.134	1.134	0.02497725	0.9750228	1e-06	0.0249772	1e-06	1e-06	0.975023	1e-06	0.0249772	0.975023
6050	-2264.902	-2265.596	0.6943042	0.03135654	1.29472	1.29472	0.023905	0.976095	1e-06	0.023905	1e-06	1e-06	0.976095	1e-06	0.023905	0.976095
6100	-2361.059	-2362.125	1.065488	0.03105456	0.926552	0.926552	0.02822363	0.9717764	1e-06	0.0282236	1e-06	1e-06	0.971776	1e-06	0.0282236	0.971776
6150	-2191.716	-2192.114	0.39803	0.03128716	1.59168	1.59168	0.02014177	0.9798582	1e-06	0.0201418	1e-06	1e-06	0.979858	1e-06	0.0201418	0.979858
6200	-2212.005	-2212.65	0.644858	0.03201139	1.33761	1.33761	0.0203719	0.9796281	1e-06	0.0203719	1e-06	1e-06	0.979628	1e-06	0.0203719	0.979628
6250	-2295.97	-2296.233	0.2630513	0.03244813	1.71505	1.71505	0.02240177	0.9775982	1e-06	0.0224018	1e-06	1e-06	0.977598	1e-06	0.0224018	0.977598
6300	-2285.754	-2286.377	0.6233187	0.03249355	1.35433	1.35433	0.02203569	0.9779643	1e-06	0.0220357	1e-06	1e-06	0.977964	1e-06	0.0220357	0.977964
6350	-2319.951	-2320.319	0.3679956	0.03138905	1.6207	1.6207	0.02173217	0.9782678	1e-06	0.0217322	1e-06	1e-06	0.978268	1e-06	0.0217322	0.978268
6400	-2477.227	-2477.794	0.567149	0.03612788	1.37416	1.37416	0.02300048	0.9769995	1e-06	0.0230005	1e-06	1e-06	0.977	1e-06	0.0230005	0.977
6450	-2285.494	-2286.117	0.6222323	0.03165085	1.36384	1.36384	0.0233276	0.9766724	1e-06	0.0233276	1e-06	1e-06	0.976672	1e-06	0.0233276	0.976672
6500	-2215.293	-2215.864	0.5701656	0.032812	1.4043	1.4043	0.02272272	0.9772773	1e-06	0.0227227	1e-06	1e-06	0.977277	1e-06	0.0227227	0.977277
6550	-2442.009	-2442.272	0.2628492	0.03285395	1.7112	1.7112	0.02272689	0.9772731	1e-06	0.0227269	1e-06	1e-06	0.977273	1e-06	0.0227269	0.977273
6600	-2198.652	-2199.675	1.023423	0.03210255	0.958137	0.958137	0.02323967	0.9767603	1e-06	0.0232397	1e-06	1e-06	0.97676	1e-06	0.0232397	0.97676
6650	-2191.263	-2191.932	0.6695819	0.02996634	1.33334	1.33334	0.02185125	0.9781487	1e-06	0.0218513	1e-06	1e-06	0.978149	1e-06	0.0218513	0.978149
6700	-2082.626	-2083.168	0.5415528	0.03081802	1.45285	1.45285	0.02050887	0.9794911	1e-06	0.0205089	1e-06	1e-06	0.979491	1e-06	0.0205089	0.979491
6750	-2148.127	-2148.868	0.741365	0.0320783	1.24044	1.24044	0.02473992	0.9752601	1e-06	0.0247399	1e-06	1e-06	0.97526	1e-06	0.0247399	0.97526
6800	-2205.872	-2206.625	0.7532563	0.03476802	1.20165	1.20165	0.0191638	0.9808362	1e-06	0.0191638	1e-06	1e-06	0.980836	1e-06	0.0191638	0.980836
6850	-2175.671	-2176.466	0.7943944	0.0319079	1.18911	1.18911	0.0207902	0.9792098	1e-06	0.0207902	1e-06	1e-06	0.97921	1e-06	0.0207902	0.97921
6900	-2107.656	-2108.335	0.6789354	0.03426771	1.28097	1.28097	0.01964614	0.9803539	1e-06	0.0196461	1e-06	1e-06	0.980354	1e-06	0.0196461	0.980354
6950	-2110.564	-2111.152	0.5881337	0.02922637	1.42219	1.42219	0.02116251	0.9788375	1e-06	0.0211625	1e-06	1e-06	0.978837	1e-06	0.0211625	0.978837
7000	-2356.517	-2356.943	0.4252254	0.03370805	1.54028	1.54028	0.0224349	0.9775651	1e-06	0.0224349	1e-06	1e-06	0.977565	1e-06	0.0224349	0.977565
7050	-2203.623	-2203.823	0.2002961	0.03321584	1.77013	1.77013	0.01790067	0.9820993	1e-06	0.0179007	1e-06	1e-06	0.982099	1e-06	0.0179007	0.982099
7100	-2047.538	-2047.523	-0.01580422	0.03074076	2.01098	2.01098	0.0164997	0.9835003	1e-06	0.0164997	1e-06	1e-06	0.9835	1e-06	0.0164997	0.9835
7150	-2122.8	-2123.465	0.6650723	0.03119564	1.32556	1.32556	0.02238086	0.9776191	1e-06	0.0223809	1e-06	1e-06	0.977619	1e-06	0.0223809	0.977619
7200	-2012.084	-2012.84	0.7562078	0.02900252	1.25635	1.25635	0.01670369	0.9832963	1e-06	0.0167037	1e-06	1e-06	0.983296	1e-06	0.0167037	0.983296
7250	-2050.191	-2051.528	1.337248	0.02723903	0.692947	0.692947	0.02451994	0.9754801	1e-06	0.0245199	1e-06	1e-06	0.97548	1e-06	0.0245199	0.97548
7300	-2027.841	-2028.577	0.7362985	0.02852416	1.28104	1.28104	0.0247784	0.9752216	1e-06	0.0247784	1e-06	1e-06	0.975222	1e-06	0.0247784	0.975222
7350	-1905.475	-1906.139	0.6638757	0.02979951	1.34071	1.34071	0.01837712	0.9816229	1e-06	0.0183771	1e-06	1e-06	0.981623	1e-06	0.0183771	0.981623
7400	-1969.172	-1969.807	0.6356141	0.02518257	1.41515	1.41515	0.02343753	0.9765625	1e-06	0.0234375	1e-06	1e-06	0.976562	1e-06	0.0234375	0.976562
7450	-1999.9	-2001.005	1.104926	0.02855356	0.912124	0.912124	0.02132295	0.9786771	1e-06	0.0213229	1e-06	1e-06	0.978677	1e-06	0.0213229	0.978677
7500	-2081.964	-2082.241	0.2772982	0.03164491	1.70884	1.70884	0.02289657	0.9771034	1e-06	0.0228966	1e-06	1e-06	0.977103	1e-06	0.0228966	0.977103
7550	-2003.87	-2004.315	0.4450382	0.03018648	1.55568	1.55568	0.02412443	0.9758756	1e-06	0.0241244	1e-06	1e-06	0.975876	1e-06	0.0241244	0.975876
